activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
2018,549300TINI6CL78UD591,40900,CA,06067,06067008010,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,205000.0,,3.93,,3,,,,,,,,,2,2,2,2,555000.0,1,1,3,5,1,,35.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4984,20.04,80400,121,1308,2001,44,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007406,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,5000.0,,,,3,,,,,,,,,2,2,2,2,245000.0,1,1,3,5,1,,12.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,9,,,,8775,52.8,80400,65,1313,2419,44,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067006003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,15000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4650,36.56,80400,54,575,999,49,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007406,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,45000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,12.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,8775,52.8,80400,65,1313,2419,44,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,275000.0,,,,3,,,,,,,,,2,2,2,2,545000.0,1,1,3,5,1,,24.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,55-64,9999,Yes,,1,1,6,,,,,5,,,,7805,47.1,80400,101,1707,2165,23,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067005606,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,135000.0,,,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,40.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,55-64,9999,Yes,,1,1,6,,,,,5,,,,4421,28.98,80400,118,992,1614,48,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067003900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,31,1,1,1,2,185000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3510,55.75,80400,114,1022,1375,54,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,4,0,2,2,31,1,1,1,2,75000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,37.0,,9,9,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,5411,83.2,80400,62,1066,1736,55,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004008,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,225000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,28.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3621,51.15,80400,141,1118,1527,30,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009108,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,165000.0,,3.815,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3586,44.03,80400,98,905,1368,45,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,345000.0,,,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,78.0,,9,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,2,1,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,4,,,,4260,51.95,80400,131,1062,1278,12,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009614,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.716,,3,,,,,,,,,2,2,2,2,375000.0,1,1,3,5,1,,23.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7514,76.39,80400,103,1375,2094,19,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,2,31,1,1,1,2,15000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,14.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6384,47.12,80400,59,1378,2102,58,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067003000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,105000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,33.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6546,53.35,80400,72,1691,2846,60,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067001500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,55000.0,,5.256,,3,,,,,,,,,2,2,2,2,405000.0,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4802,19.08,80400,175,1069,1956,76,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007905,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,6,2,2,2,31,1,1,1,2,65000.0,,4.607,,3,,,,,,,,,2,2,2,2,305000.0,1,1,3,5,1,,,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,3,3,6,,,,,10,,,,4436,22.05,80400,118,1142,1490,45,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009310,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,175000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,34.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,9,,,,7107,37.99,80400,108,1552,2552,32,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009317,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,31,1,1,1,2,135000.0,,4.207,,3,,,,,,,,,2,2,2,2,365000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6132,73.53,80400,90,1139,1801,28,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,15000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,10.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,5242,40.25,80400,59,839,1526,43,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,55000.0,,5.203,,3,,,,,,,,,2,2,2,2,275000.0,1,1,3,5,1,,29.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,55-64,Yes,Yes,1,1,6,,,,,10,,,,3911,83.06999999999998,80400,56,568,1353,58,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009614,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.66,,3,,,,,,,,,2,2,2,2,395000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,1,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,7514,76.39,80400,103,1375,2094,19,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004906,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,3,0,2,2,31,1,1,1,2,115000.0,,,,3,,,,,,,,,2,2,2,2,225000.0,1,1,3,5,1,,20.0,,9,9,1.0,,,,,5.0,,,,,1,4,3.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,4,,,,3188,88.70999999999998,80400,64,571,972,25,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067002900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,25000.0,,5.266,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,56.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,5219,47.73,80400,88,1348,2232,65,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,3,0,2,2,31,1,1,1,2,75000.0,,,,3,,,,,,,,,2,2,2,2,425000.0,1,1,3,5,1,,,,9,9,3.0,,,,,3.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,5,,,,4260,51.95,80400,131,1062,1278,12,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009608,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,2,2,2,31,1,1,1,2,145000.0,,4.555,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,23.0,,9,9,3.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7382,82.29,80400,84,1236,1802,14,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007011,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,165000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,5,,,,6378,74.65,80400,79,766,1175,30,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007426,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,2,2,2,31,1,1,1,2,165000.0,,4.015,,3,,,,,,,,,2,2,2,2,335000.0,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,21.0,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2253,43.54,80400,84,340,621,31,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067005701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,105000.0,,4.78,,3,,,,,,,,,2,2,2,2,655000.0,1,1,3,5,1,,35.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,2,1,6,,,,,10,,,,3000,38.43,80400,119,832,1271,58,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008209,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,35000.0,,5.15,,3,,,,,,,,,2,2,2,2,765000.0,1,1,3,5,1,,43.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,4081,17.96,80400,163,1245,1517,31,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,65000.0,,5.182,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,16.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,6578,91.23,80400,70,1084,1840,31,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,105000.0,,,,3,,,,,,,,,2,2,2,2,225000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,2,2,2,1,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,4,,,,4605,55.33,80400,78,1108,1567,29,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009609,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,185000.0,,4.24,,3,,,,,,,,,2,2,2,2,385000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5681,85.45999999999998,80400,85,920,1432,23,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,95000.0,,5.184,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5787,74.68,80400,61,1043,1799,56,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,31,1,1,1,2,85000.0,,5.01,,3,,,,,,,,,2,2,2,2,225000.0,1,1,3,5,1,,11.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,3,65-74,65-74,Yes,Yes,3,3,6,,,,,10,,,,5017,49.15,80400,61,838,1455,56,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,3,0,2,2,31,1,1,1,2,5000.0,,,,3,,,,,,,,,2,2,2,2,205000.0,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,4.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,4,,,,4799,82.39,80400,53,590,1084,44,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067004001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,American Indian or Alaska Native,Joint,1,2,2,2,31,1,1,1,2,155000.0,,5.015,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,21.0,,9,9,3.0,,,,,3.0,,,,,2,2,1.0,5.0,,,,6.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,4999,64.85,80400,94,1393,2132,48,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008128,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,135000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,29.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,1,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2200,29.32,80400,80,672,919,37,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009608,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,6,2,2,2,31,1,1,1,2,85000.0,,5.208,,3,,,,,,,,,2,2,2,2,245000.0,1,1,3,5,1,,,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,3,3,6,,,,,10,,,,7382,82.29,80400,84,1236,1802,14,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,325000.0,,,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,46.0,,9,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,5,,,,6991,24.46,80400,157,2516,2936,23,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008135,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,75000.0,,5.244,,3,,,,,,,,,2,2,2,2,265000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4218,30.06,80400,57,728,1490,38,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007903,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,135000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5059,32.38,80400,102,1235,1738,46,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009615,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,105000.0,,5.207,,3,,,,,,,,,2,2,2,2,315000.0,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,8006,65.93,80400,100,1897,2559,22,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067009618,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,2,2,2,31,1,1,1,2,65000.0,,5.222,,3,,,,,,,,,2,2,2,2,355000.0,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,23.0,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4905,65.91,80400,97,1042,1432,0,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008505,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,105000.0,,5.273,,3,,,,,,,,,2,2,2,2,395000.0,1,1,3,5,1,,17.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,2211,28.18,80400,191,669,775,0,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008140,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,2,2,2,31,1,1,1,2,155000.0,,4.635,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,3,3,6,,,,,10,,,,2687,26.09,80400,75,627,1027,38,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067006600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,6,2,2,2,31,1,1,2,2,65000.0,,4.5,,3,,,,,,,,,2,2,2,2,145000.0,1,1,3,5,1,,,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,3,3,6,,,,,10,,,,6718,77.7,80400,47,700,1931,59,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007432,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,25000.0,,4.258,,3,,,,,,,,,2,2,2,2,325000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5309,33.7,80400,116,1103,1388,21,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067007301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,31,1,1,1,2,125000.0,,,,3,,,,,,,,,2,2,2,2,245000.0,1,1,3,5,1,,21.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,3,,,,5205,53.58,80400,49,589,1235,56,20-1832276,7,AAG,CA,Orange,92868
2018,549300TINI6CL78UD591,40900,CA,06067,06067008131,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,2,31,1,1,1,2,165000.0,,4.053,,3,,,,,,,,,2,2,2,2,605000.0,1,1,3,5,1,,51.0,,9,9,1.0,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4798,28.7,80400,77,1195,1840,37,20-1832276,7,AAG,CA,Orange,92868
