activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073019701,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,1,1,1,1,2,205000.0,,4.846,,3,,,,,,,,12.0,2,2,2,2,415000.0,2,1,1,1,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6297,49.82,81800,72,931,1248,29,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073020904,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,135000.0,,4.605,,3,,,,,,,,12.0,2,2,2,2,305000.0,2,1,1,1,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2591,16.48,81800,75,791,1800,37,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073000202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,5.13,,3,,,,,,,,12.0,2,2,2,2,645000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4683,25.05,81800,135,950,1627,55,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073018512,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,1,1,1,2,2,115000.0,,4.81,,3,,,,,,,,,2,2,2,2,345000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3439,35.24,81800,63,1138,1926,42,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073008503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,315000.0,,5.019,,3,,,,,,,,12.0,2,2,2,2,805000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6525,34.59,81800,123,1629,2300,51,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073018512,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,31,1,1,1,2,155000.0,,5.121,,3,,,,,,,,12.0,2,2,2,2,275000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3439,35.24,81800,63,1138,1926,42,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073019602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,5.019,,3,,,,,,,,12.0,2,2,2,2,675000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5108,47.24,81800,80,1069,1436,38,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073007702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,2,1,1,1,2,455000.0,,4.601,,3,,,,,,,,12.0,2,2,2,2,1215000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3693,18.68,81800,131,512,1203,45,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073008800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,335000.0,,4.395,,3,,,,,,,,12.0,2,2,2,2,575000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6921,82.15999999999998,81800,55,596,1398,54,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073013303,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,205000.0,,5.338,,3,,,,,,,,12.0,2,2,2,2,445000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5545,87.97,81800,92,1050,1334,49,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073002803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,31,1,1,2,2,255000.0,,4.99,,3,,,,,,,,,2,2,2,2,495000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5365,55.25,81800,78,761,1280,43,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073020013,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,1,1,1,2,2,245000.0,,4.5,,3,,,,,,,,,2,2,2,2,495000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,13672,36.71,81800,152,3503,4055,14,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300MEMWF0Y8H4PL17,41740,CA,06073,06073020709,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,315000.0,,4.606,,3,,,,,,,,12.0,2,2,2,2,605000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,8184,45.67,81800,130,2120,2452,24,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073020809,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,3,0,2,2,2,1,1,1,2,225000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,31.0,,9,9,3.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,9,,,,8129,45.45,81800,90,1474,1995,40,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073009705,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,5,0,2,2,31,1,1,1,2,495000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,128.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3666,27.74,81800,150,1114,1140,48,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073000300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,2,31,1,1,1,2,385000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,51.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4875,26.11,81800,109,775,914,41,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073006801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,2,2,135000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2431,22.46,81800,109,505,434,42,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073010005,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,2,31,1,1,1,2,175000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,31.0,,9,9,1.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,7,,,,8129,97.22,81800,43,734,1249,39,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073003403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,2,1,1,2,2,225000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,23.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,5,,,,3938,96.67,81800,46,424,1074,60,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008506,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,2,31,1,1,1,2,335000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,69.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4562,47.48,81800,98,895,1196,49,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073017041,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,31,1,1,1,2,245000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,4.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,1,7.0,,,6316,31.22,81800,160,1540,1918,38,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073004900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,31,1,1,1,2,175000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,7,,,,5429,94.09,81800,34,303,1345,62,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073012102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,305000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,2,,27.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3784,93.08,81800,68,456,816,52,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073020019,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,235000.0,,,,3,,,,,,,,12.0,2,2,2,2,,2,1,1,1,1,,30.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6922,37.98,81800,88,2176,2700,33,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073020211,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,8,2,2,31,1,1,2,2,185000.0,,4.5,,3,,,,,,,,,2,2,2,2,445000.0,1,1,3,5,1,,35.0,,9,9,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,7280,74.95,81800,56,648,953,39,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008347,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,8,2,2,31,1,1,1,2,325000.0,,4.833,,3,,,,,,,,12.0,2,2,2,2,575000.0,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,3,4,5.0,,,,,8.0,,,,,3,4,1,5,3,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,6675,68.22,81800,137,1546,1899,35,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,315000.0,,5.019,,3,,,,,,,,12.0,2,2,2,2,805000.0,1,1,3,5,1,,24.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6525,34.59,81800,123,1629,2300,51,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073003003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,2,2,275000.0,,5.06,,3,,,,,,,,,2,2,2,2,475000.0,1,1,3,5,1,,31.0,,9,9,2.0,,,,,2.0,,,,,3,3,5.0,,,,,5.0,,,,,3,3,1,2,3,3,65-74,>74,Yes,Yes,2,1,6,,,,,10,,,,5045,75.37999999999998,81800,84,989,1608,51,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073020904,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,135000.0,,4.605,,3,,,,,,,,12.0,2,2,2,2,305000.0,2,1,1,1,1,,11.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,55-64,9999,Yes,,2,1,6,,,,,10,,,,2591,16.48,81800,75,791,1800,37,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073011802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,8,2,2,31,1,1,2,2,175000.0,,4.5,,3,,,,,,,,,2,2,2,2,435000.0,1,1,3,5,1,,14.0,,9,9,2.0,,,,,5.0,,,,,2,4,2.0,21.0,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7566,94.69,81800,48,416,1400,46,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073019106,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,8,2,2,1,1,1,2,2,325000.0,,4.25,,3,,,,,,,,,2,2,2,2,735000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,9189,44.96,81800,112,2213,3245,28,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073018512,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,2,2,155000.0,,4.31,,3,,,,,,,,,2,2,2,2,305000.0,1,1,3,5,1,,32.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,3439,35.24,81800,63,1138,1926,42,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073019203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,215000.0,,4.838,,3,,,,,,,,12.0,2,2,2,2,495000.0,1,1,3,5,1,,47.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2623,30.92,81800,115,697,964,36,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073021302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,8,2,2,31,1,1,1,2,315000.0,,5.101,,3,,,,,,,,12.0,2,2,2,2,625000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7862,50.29,81800,115,1140,1538,29,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073006100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,265000.0,,4.65,,3,,,,,,,,12.0,2,2,2,2,985000.0,1,1,3,5,1,,25.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,2,2,6,,,,,10,,,,2473,40.52,81800,125,392,892,58,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073020904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,195000.0,,4.757,,3,,,,,,,,12.0,2,2,2,2,355000.0,1,1,3,5,1,,31.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,2,6,,,,,10,,,,2591,16.48,81800,75,791,1800,37,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073017014,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,2,2,265000.0,,4.56,,3,,,,,,,,,2,2,2,2,565000.0,1,1,3,5,1,,30.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,2,1,6,,,,,10,,,,2365,11.33,81800,114,905,1314,46,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073015405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,2,2,285000.0,,4.81,,3,,,,,,,,,2,2,2,2,605000.0,1,1,3,5,1,,47.0,,9,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,2,2,1,1,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,5967,30.74,81800,131,1485,1847,39,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073010015,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,1,1,1,1,2,165000.0,,4.273,,3,,,,,,,,12.0,2,2,2,2,345000.0,1,1,3,5,1,,39.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2905,96.7,81800,105,470,651,14,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073010109,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,155000.0,,4.997,,3,,,,,,,,12.0,2,2,2,2,345000.0,1,1,3,5,1,,16.0,,9,9,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4727,92.85,81800,109,786,1072,32,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008509,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,395000.0,,4.764,,3,,,,,,,,12.0,2,2,2,2,585000.0,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,7610,50.37,81800,91,1568,1671,46,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008509,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,325000.0,,4.9,,3,,,,,,,,12.0,2,2,2,2,585000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,7610,50.37,81800,91,1568,1671,46,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073008507,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,8,2,2,31,1,1,1,2,445000.0,,4.523,,3,,,,,,,,12.0,2,2,2,2,715000.0,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,8424,52.22,81800,94,1527,1791,46,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073018512,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,8,2,2,1,1,1,2,2,115000.0,,4.81,,3,,,,,,,,,2,2,2,2,345000.0,1,1,3,5,1,,27.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,Yes,,2,2,6,,,,,10,,,,3439,35.24,81800,63,1138,1926,42,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
2018,549300QUX3LK82LO3013,41740,CA,06073,06073003208,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,2,31,1,1,1,2,265000.0,,3.916,,3,,,,,,,,12.0,2,2,2,2,485000.0,1,1,3,5,1,,26.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,6510,94.18,81800,56,1032,1487,37,20-0142846,7,"Liberty Home Equity Solutions, Inc.",NJ,Mount Laurel,08054
